ID,SMILES
370,Cc1nc2c(N)cccc2[nH]1
371,c1ccc(Nc2ccccn2)nc1
372,CC(Sc1ccc(Cl)cc1)C(=O)O
373,NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C(N)CCC(=O)O
374,Nc1cc(F)c(Br)cn1
375,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(CO)c(O)c3c(c1O2)C(O)OC3=O
376,N#Cc1cc(N)cc(F)c1F
377,CC(C)C=C1NC(=O)C(C(C)C)n2c1nc1c(O)cccc1c2=O
378,CN[C@@H](C)C(N)=O
379,O=C(NCC1CCCO1)NC1CCCCC1
380,CCCC(=O)Nc1sccc1C(N)=O
381,COc1ccc(S(=O)(=O)N(C)C)cc1N
382,COc1ccc2cc(C#N)c(=O)oc2c1
383,Nc1ccc(-c2cccc(F)c2F)cn1
384,N[C@@H](Cc1ccc(F)cc1)C(=O)O
385,CSCCC(N)C(=O)NC(CS)C(=O)O
386,Cn1c(=O)c2nc(-c3ccccc3)[nH]c2n(C)c1=O
387,COC(=O)c1c(NC(=O)c2cccc(Br)c2)sc(C)c1C
388,CC(C)(C)OC(=O)N1CCN(c2ccc(Cl)nn2)CC1
389,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1
390,CCN(CC)c1ccc([N+](=O)[O-])cc1Br
391,C=CCOc1ccc2c(C)cc(=O)oc2c1
392,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2
393,CC(Cl)C(=O)NCC(F)(F)F
394,O=C1Nc2ccccc2/C1=C\c1ccc(O)cc1
395,CCCCCCCCCCCCCCCC(O)CC(=O)O
396,CC(=O)OC1C(=O)[C@]2(C)C(CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]432)[C@@]23COC(=O)C[C@@H]2OC(C)(C)C13
397,CC(=O)C1=C(O)C=C2Oc3c(C(N)=O)c(O)cc(O)c3[C@]2(C)C1=O
398,O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2cc(O)ccc12
399,O=C1CCOc2ccccc21
400,O=NN1CC=CCC1c1ccc[n+](C2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)c1
401,COC(=O)c1sc2ccc([N+](=O)[O-])cc2c1N
402,O=C(Nc1ccncc1)c1c(Cl)cccc1Cl
403,O=C(O)c1cc(I)ccc1Br
404,CCn1c(=O)[nH]c2ccccc21
405,COc1ccc2ccc(=O)oc2c1C(C=O)=C(C)C
406,S=c1[nH]nc(Cc2ccccc2)o1
407,CC1=CC(=C(c2ccc(N)c(C)c2)c2ccc(N)c(C)c2)C=CC1=N
408,Cc1cc(Nc2nn(-c3ccccc3)c(=O)c3ccccc23)n[nH]1
409,O=C1Nc2ncc(Br)cc2C1=O
410,CC/C=C\C/C=C\C=C\C(=O)CCCCCCCC(=O)O
411,CC(C)C(N)C(=O)NC(CS)C(=O)O
412,Cn1cc2c(-c3ccc(F)cc3)c(-c3ccncc3)c(-c3ccc(F)cc3)nc2n1
413,CC1=C(CCC(C)O)C(C)(C)C[C@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)C1
414,O=C(O)c1cc(-n2cnnn2)ccc1O
415,CC(C)NS(=O)(=O)c1ccccc1
416,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C
417,CCCN(CCC)S(=O)(=O)c1ccccc1Br
418,CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl
419,O=C(Nc1ccc(Cl)cc1)NC1CC1
420,NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O
421,c1ccc(N2CCOCC2)cc1
422,CC1(C)NNC(=S)NN1
423,O=C(O)COc1c(Cl)cc(Cl)cc1Cl
424,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
425,Nc1cccc(C(=O)Nc2cccc(C(F)(F)F)c2)c1
426,Cc1ccc(N)cc1N
427,O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2cccc(O)c12
428,C#Cc1ccc2[nH]ccc2c1
429,CC(=O)Nc1cc(C(F)(F)F)ccc1Cl
430,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12
431,Cc1ccc(/N=C/Nc2ccc(C)cc2C)c(C)c1
432,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
433,CN(CC/C(=N\O)C(=O)c1cccnc1)N=O
434,CC(=O)N1CCC[C@H]1C(=O)O
435,Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21
436,CCOC(=O)C(F)(F)c1cc(Cl)ccc1Cl
437,CN(CCN)c1ccccc1
438,COc1cccc(/C=C/C(=O)O)c1
439,CC/C=C\C[C@@H](O)/C=C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O
440,CC(C)Cn1cc(C(=O)c2ccc3ccccc3c2)c2ccccc21
441,COc1ccc(C(=O)C(C)N(C)C)cc1
442,Nc1cc(Cl)c(Cl)cc1Cl
443,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O
444,Nc1nnc(-c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)s1
445,O=C(O)c1ncccn1
446,CCCCNC(=O)c1ccc(F)c(Br)c1
447,CC/C=C(\CCC)C(=O)O
448,Nc1cccc2cc3ccccc3cc12
449,O=C(O)CNCP(=O)(O)O
450,C=CCOC1=NS(=O)(=O)c2ccccc21
451,CC(=O)Nc1ccc(S(N)(=O)=O)cc1
452,CC(N)c1cc(F)c(Cl)cc1Cl
453,Cc1nc(C(=O)O)c(-c2ccccc2)s1
454,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5OC5OC(C)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O
455,COC(=O)CCCOc1ccc(Cl)cc1Cl
456,CSCC[C@H](N)C(=O)O
457,CC(C)C(N)CC(=O)O
458,O=C(Nc1ccccc1C(=O)O)c1ccc(C(=O)Nc2ccccc2C(=O)O)cc1
459,Nc1nc(F)cc(NCc2ccccc2)n1
460,Nc1sc2c(c1C(=O)Nc1ccccc1)CCCC2
461,CC(C)(C)OC(=O)NCCOCCOCCOCCOCCN
462,CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCCCC
463,NCC1(CC(=O)O)CCCCC1
464,NC(=O)CCNCc1ccccc1
465,CN(C1CCCCC1)S(=O)(=O)c1ccc(=S)[nH]c1
466,CC(C)(C)OC(=O)N1CCCNCC1
467,O=C(O)c1ccc(Cn2cncn2)cc1
468,O=S(=O)(Nc1ccc2ccccc2c1)c1cccs1
469,CCOc1ccc(/N=C/Nc2ccc(OCC)cc2)cc1
470,O=C1NC(=O)c2ncccc21
471,O=C(O)c1ccc(Cn2cc(Br)cn2)o1
472,CCOC(=O)c1cnc2ccc(F)cc2c1Cl
473,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
474,CC(C)(C)n1cc(C(=O)c2cccc3ccccc23)c2ccccc21
475,NCCCCN1CCCCC1
476,Cc1ncccc1O
477,Cc1c(C(=O)O)oc2ccc(Cl)cc12
478,CC(C)(O)N1CCCCC1
479,O=C1C=C(Nc2ccccc2)C(=O)N1c1ccccc1
480,OCc1cc2ccc(Br)cc2nc1Cl
481,COc1cc(/C=C2/CCC/C(=C\c3ccc(O)c(OC)c3)C2=O)ccc1O
482,CCOC(=O)c1ccc(CNc2cc3ccccc3cc2N)cc1
483,O=P(O)(O)O[C@H]1[C@@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@H]1OP(=O)(O)O
484,O=c1c(O)c(-c2ccccc2O)oc2ccccc12
485,C/C=C/C/C=C\CCCCCCCCO
486,CCCCCC(=O)/C=C/[C@H]1C(O)CC(=O)[C@H]1C/C=C\CCCC(=O)O
487,CC1(C)Nc2ccccc2C(=O)N1c1ccccc1
488,O=C(/C=C/c1ccccc1)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
489,CC[C@H](C)C(=O)O[C@H]1CC=CC2=C[C@H](O)[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
490,O=c1cc(-c2ccccc2)oc2ccc(F)cc12
491,CC1=c2[nH]c3c(c2CCN1)C=CC(=O)C=3
492,COC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)C
493,CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12
494,COc1cc(O)c(Cc2cccc(O)c2O)c(O)c1C(=O)/C=C/c1ccccc1
495,O=c1ccc2c(ccc3ccoc32)o1
496,C=C(C)[C@@H]1CC=C(C(=O)O)CC1
497,c1ccc2c(c1)CNCCN2
498,CC(=O)c1cccc(NS(=O)(=O)c2ccccc2)c1
499,CC(C(=O)c1ccc(Cl)cc1)N1CCCC1
500,Ic1cc(I)ncn1
501,O=C(O)/C=C/c1ccc(O)c(O)c1
502,O=C1C(N2CCCCC2)CCN1c1ccccc1
503,COC(=O)C(NC(=O)OCc1ccccc1)=C1CCSCC1
504,Cc1nn(C)c(O)c1C(=O)c1ccc(C(F)(F)F)cc1S(C)(=O)=O
505,O=C(/C=C/c1ccccc1)c1ccc(O)c(O)c1O
506,CC(C)CN1CCNCC1
507,Oc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314
508,COC(=O)CC1CC2(C(=O)c3c(O)cccc3C2(O)C(=O)OC)C(C)O1
509,COc1ccc(-c2csc(N)n2)cc1Br
510,CCOC(=O)c1nnsc1N
511,NC(=O)N/N=C/c1ccc(Oc2ccc(F)cc2)cc1
512,Oc1ccc(Br)cc1C1SCCS1
513,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1
514,O=C(O)c1nsnc1NCCCl
515,NC(=O)CCC(NC(=O)C(N)Cc1c[nH]cn1)C(=O)O
516,COc1cc(CCN)ccc1O
517,COC1C(=O)c2ccccc2OC1c1ccc(O)cc1
518,CCCCCCCC/C=C\CCCCCCCC(N)=O
519,O=C(c1ccc([N+](=O)[O-])s1)N1CCOCC1
520,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O
521,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1
522,O=C1CCc2ccccc2OC1
523,O=C(O)c1c[nH]c(-c2ccccc2)n1
524,COC(=O)c1sc(-c2cccs2)cc1NC(=O)/C=C/C(=O)O
525,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1O
526,N#Cc1cc(I)cnc1N
527,CC(C)COC(=O)c1ccccc1C(=O)O
528,CC(Oc1ccc(Cl)cc1Cl)C(=O)O
529,CCNCCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
530,CCOC(=O)c1cnc(SCC)nc1N
531,Cc1ccc(C(=O)NCC(=O)O)cc1
532,O=C(OCC1OC(OC2COC(CO)C(O)C2O)C(O)C(O)C1O)c1ccccc1
533,COc1ccccc1NC(=S)NC(=O)c1ccccc1
534,CN(C)CCNCc1ccsc1
535,O=c1cc(-c2ccccc2)oc2ccccc12
536,C=C1C2=C(C(=O)N1OC)[C@H](O)[C@](C)(O)[C@H](CCCCC)O2
537,NC(=S)Nc1ccc(OC(F)(F)F)cc1
538,Nc1ccc(OC(F)F)cc1
539,C=CC/C=C\C/C=C\CCCCCCCc1cc(O)cc(O)c1
540,N=C(N)NCCCC(N)C(=O)NC(CO)C(=O)O
541,CNc1ccc(C#N)cc1F
542,CS(=O)(=O)NCCCCl
543,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC
544,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
545,O=C1CC(c2ccccc2)c2ccc3ccccc3c2N1
546,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(CC=C(C)C)c(O)cc(O)c2c1=O
547,CC(C)C1(O)C=C2C(=O)CC3C(C)(C(=O)O)CCCC3(C)C2CC1
548,CCCCCC/C=C\CCCCCCCCCc1cccc(O)c1C(=O)O
549,O=C1N=C2SCCN2C(=O)C1Cc1ccc(Cl)cc1
550,COc1ccc2c(c1)C(=O)CC(c1ccccc1)O2
551,COc1cc(C2c3cc4c(c(OC5OC(CO)C(O)C(O)C5O)c3CC3COC(=O)C32)OCO4)cc(OC)c1O
552,COc1ccc(/C=N/N=C/c2ccc(OC)c(OC)c2)cc1OC
553,Cc1ccc2c(c1)C(=O)CCS2
554,Oc1cc(O)cc(O)c1
555,O=C1C(Cl)=C(NC2CCCCC2)C(=O)c2ccccc21
556,COc1ccc2c(O)cc(C)nc2c1
557,O=C(O)[C@@H]1C[C@@H](C2CCCCC2)CN1
558,Nc1cccc(-c2nnco2)c1
559,COc1ccc(-c2c(C)c3ccc(OC)cc3oc2=O)cc1
560,CC(C)=CCNc1ncnc2nc[nH]c12
561,N=C(N)c1ccc(CS(=O)(=O)F)cc1
562,CNC1(c2ccccc2OC)CCCCC1=O
563,Cc1cc(Br)c2ccc(Cl)c(C)c2n1
564,CCC(C)Nc1nc(N)nc(Cl)n1
565,Cc1nccn1C
566,COC(=O)c1sccc1S(=O)(=O)N1CCOCC1
567,CCCCCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
568,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccccc1
569,O=C(O)CNCC1CC1
570,Cc1n[nH]c(C)c1S(=O)(=O)N1CCOCC1
571,CCc1ccc(C(=S)Nc2ccccc2)nc1
572,Nc1nc(Nc2cccc(Cl)c2)c2[nH]cnc2n1
573,c1ccc(NC2=Nc3cccc4cccc2c34)cc1
574,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2OC(=O)CCC(=O)O
575,Cc1nc2cc(-c3cc(F)cc(C#N)c3)ccc2s1
576,NS(=O)(=O)c1cccnc1Nc1cccc(C(F)(F)F)c1
577,CC1(C)C(C(=O)c2cn(CCCC(F)(F)F)c3ccccc23)C1(C)C
578,CCCCC/C=C\C/C=C\CC1OC1C/C=C\CCCC(=O)NCCO
579,CC(C)(O)C1Cc2cc(CCC(=O)O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2O1
580,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
581,OCc1cc(Cl)ncc1F
582,CCCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1
583,Cc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)cc1
584,N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O
585,S=c1[nH]nc(-c2ccccc2Cl)n1-c1ccccc1
586,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(NC)c1ccccc1
587,CCNC(=S)NCc1ccccc1
588,O=S(=O)(c1ccc(Br)s1)N1CCNCC1
589,OCCN1CC(O)C(O)C(O)C1CO
590,O=C(O)c1cc(-c2cccs2)nc2ccc(Br)cc12
591,O=C(O)C(c1cccs1)c1cccs1
592,O=C(/C=C/c1ccc(O)c2c1[C@H](C(=O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
593,CC(C)=CCc1cc(CC(N)C(=O)O)ccc1O
594,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C
595,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21
596,COc1ccc(-c2oc3ncnc(NCCO)c3c2-c2ccc(OC)cc2)cc1
597,N/C(=N\O)c1cccnc1
598,COc1ccc(S(=O)(=O)NCc2cccnc2)cc1
599,Cc1cc(C(=O)C(C)Cl)c(C)n1-c1ccc(OC(F)F)cc1
600,ClCCCc1cc2cc(Br)ccc2nc1Cl
601,CC(=O)OC1CC(O)C(C)(C)C2CC(OC(C)=O)C3(C)C(CCC4(C)C(c5ccoc5)C(=O)C5OC543)C12C
602,CC(C)CC(NC(=O)CN)C(=O)O
603,CC(=O)N(O)CCCCCN1C(=O)CCC1=O
604,Cc1c(C(=O)O)nnn1-c1ccc(F)cc1
605,Cc1ccc(NC(=O)c2ccc(Cl)cc2Cl)c(C(=O)O)c1
606,CC(CC[C@]1(C)C2CCC=C(CO)[C@]2(C)CC[C@H]1C)CC(=O)O
607,c1ccc(CNc2ncnc3c2ncn3C2CCCCO2)cc1
608,NS(=O)(=O)c1cc(Cl)c(Br)s1
609,CCC1=C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13
610,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O
611,CC(O)(C(=O)O)C(O)COC(=O)/C=C/c1ccc(O)c(O)c1
612,CCCCC/C=C/C(=O)O
613,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O
614,COc1ccc(Nc2nccc(NCCO)n2)cc1
615,CC(C)(C)c1ccc(O)c(O)c1
616,CCNC(=S)NNC=O
617,O=P(O)(O)CP(=O)(O)O
618,CC1=CC(=O)CC2C1(O)CCC(C)C21CC(c2ccoc2)OC1=O
619,CN1C(=O)C(Cc2c[nH]c3ccccc23)NC1=S
620,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
621,O=C(NO)c1cccc(O)c1
622,O=C(O)c1cc(-c2ccccc2)nc2ccc3ccccc3c12
623,O=C(NCc1ccccc1)c1ccc(Cl)c(Cl)c1
624,Cc1cccc(C)c1NC(=O)CCN1CCOCC1
625,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)cc(F)c1F
626,Nc1ncc(Cc2cccc(Cl)c2Cl)s1
627,CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1
628,NNC(=O)CNC(=O)c1ccccc1
629,O=[N+]([O-])c1ccc(-c2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc1
630,O=C(O)c1cc(-c2ccc(F)cc2)n[nH]1
631,Sc1nnc2c3ccccc3n(Cc3ccccc3)c2n1
632,Cn1nc(C=O)cc1-c1ccccc1
633,O=C(O)c1cnc(F)c(F)c1Cl
634,NS(=O)(=O)c1ccc2oc(CCl)nc2c1
635,C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O
636,COc1cc(C)cc2c1[nH]c1ccccc12
637,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)=CC21
638,NCc1ccc(-c2cccnc2)o1
639,CN1CCN(Cc2cccc(N)c2)CC1
640,Cc1ncc(CO)c(N)n1
641,C/C=C(/C(=O)O)N1C(=O)C=C(C)C1=O
642,O=C(O)/C=C/c1ccc(C(F)(F)F)cc1F
643,Cc1ccc(C)c2sc(N)nc12
644,N#Cc1cncnc1O
645,Cc1cc([N+](=O)[O-])ccc1C(=O)O
646,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
647,C[C@@H](O)Cn1cnc2c(N)ncnc21
648,O=C(NCc1ccccc1)c1c(/N=C/c2c(O)ccc3ccccc23)sc2c1CCCC2
649,Brc1cnc2[nH]nc(I)c2c1
650,C[C@@H]1O[C@@H]1P(=O)(O)O
651,O=C(O)CCC/C=C1\CC2CC(O)C(C#CC3(O)CCCCC3)C2C1
652,CC(C)Cn1cnc2c(N)nc3ccccc3c21
653,CCOC(=O)c1oc2cccc(OCC(O)CNC(C)C)c2c1C
654,COc1cc(CCC(=O)NN)cc(OC)c1OC
655,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC
656,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC
657,NC(=O)CCC(NC(=O)C(N)CC(=O)O)C(=O)O
658,O=C(c1ccc(F)cc1)N1CCCCC(Cl)C1=O
659,Nc1ccc(O)cc1C(=O)O
660,CCCCC[C@H](O)/C=C/[C@H]1CC[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
661,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O
662,Nc1ccc2[nH]c(CCCO)nc2c1
663,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2OS(=O)(=O)O
664,Fc1cc(Br)ccc1CN1CCCCC1
665,CNc1nc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2o1
666,N#CC[C@H](N)C(=O)O
667,NC(=O)NCCC(=O)O
668,Cc1cccc(C(C)(C)C)c1O
669,O=C(/C=C\c1ccc(O)cc1)NCCCCNC(=O)/C=C\c1ccc(O)cc1
670,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl
671,N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21
672,Clc1nc(CSc2ccccc2)nc2sc3c(c12)CCCC3
673,Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C
674,CC(C)=CCc1c(O)c(CC=C(C)C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O
675,COc1cc([C@H]2OC[C@](O)(Cc3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c3)[C@@H]2CO)ccc1O
676,CCOC(=O)C(=O)C(Cl)C(=O)OCC
677,COc1cc(CN2CCNCC2)c(OC)cc1Br
678,COC(=O)c1ccccc1NC(=O)CCC(=O)O
679,CCC1(CC2(c3cccc(Cl)c3)CO2)C(=O)c2ccccc2C1=O
680,O=C(O)CCSC(c1ccccc1)(c1ccccc1)c1ccccc1
681,COc1cc(OC)cc(C(C)C(=O)c2ccc(O)cc2O)c1
682,N#CCCn1c(=O)[nH]c(=O)n(CCC#N)c1=O
683,CC(Oc1ccc(C(C)(C)c2ccccc2)cc1)C(=O)O
684,COc1ccccc1NC(=O)Nc1ccc(C(C)C)cc1
685,COc1cc(/C(C)=C/C(C)CC(=O)O)oc(=O)c1C
686,Cc1nc(-c2ccccn2)sc1C(=O)O
687,COc1c(OC(C)=O)ccc(C=O)c1[N+](=O)[O-]
688,S=C1NC2(CCCCC2)Nc2sc3c(c21)CCCC3
689,Cc1nc2ccc3ccccc3c2o1
690,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O
691,CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1
692,CS(=O)(=O)c1ccc(OCCCBr)cc1
693,Clc1cccc(Cl)n1
694,O=C(NCO)c1cccnc1
695,CCC(C)(C)CC(=O)O
696,CCCCCCNS(=O)(=O)c1ccc(C)cc1
697,Cc1cc(Br)c2cccc(F)c2n1
698,COc1ccc2c(C)cc(=O)oc2c1OC
699,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)NCCO
700,O=[N+]([O-])c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1
701,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
702,Brc1cc2ccccc2nc1Br
703,Brc1ccc(N2CCNCC2)cc1
704,O=C(O)c1cc2cc(Cl)sc2[nH]1
705,COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12
706,O=C(Nc1ccccc1)c1ccccc1
707,O=C(NC(=S)Nc1ccccn1)c1ccccc1
708,Nc1nnc(SCC(=O)NC2CC2)s1
709,c1ccc(-c2cc[nH]n2)nc1
710,N[C@H]1CCCC[C@H]1NC(=O)P(=O)(O)O
711,O=C(O)c1cccc2c1oc1ccccc12
712,COc1ccc2c(=O)c(-c3ccccc3)coc2c1C
713,COc1cc(/C=C/C(=O)c2ccc(O)cc2C)cc(OC)c1OC
714,COc1ccc2c(=O)cc(-c3ccccc3)oc2c1O
715,O=S(=O)(O)c1cc(S(=O)(=O)O)c2cc(O)c(S(=O)(=O)O)cc2c1
716,O=C(O)CCC/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1ccccc1
717,NC(=O)/C=C/C(F)(F)F
718,CNCc1ccc(OCc2ccccc2)cc1
719,CSc1ccc(C(=O)NN)cc1
720,O=C(O)c1cc(-c2ccco2)nc2ccccc12
721,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
722,CN1C(N)=NC(=O)/C1=C\c1ccc(S(C)(=O)=O)cc1
723,NP(=O)(OCCC(=O)O)N(CCCl)CCCl
724,CCc1ccc(/C=C/C(=O)NC2=NCCS2)cc1
725,C1CCN2CCNCC2C1
726,Clc1nc(Cl)c2ncn(C3CCCCO3)c2n1
727,CC(C)(C)OC(=O)Nc1ccc(Cl)nc1Br
728,CC(N)Cc1ccccc1I
729,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
730,O=C(O)c1sccc1S(=O)(=O)NC1CC1
731,CC(C)(Oc1ccc(F)cc1)C(=O)O
732,O=[N+]([O-])c1ncc(Cl)cc1F
733,Nc1ccc(C(=O)/C=C/c2ccc(O)cc2)cc1
734,O=C(O)c1ccc([N+](=O)[O-])cc1F
735,O=C(Nc1ccccn1)c1ccc(Cl)cc1
736,CC(C)(CO)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1
737,CCCCCn1cc(C(=O)Cc2cccc(Cl)c2)c2ccccc21
738,C[C@]12C=CC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
739,CC/C=C\CC(=O)/C=C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O
740,CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C
741,COc1c2c(c(O)c3c(=O)c4c(OC)c(O)ccc4oc13)C1CCCC(C)(O2)O1
742,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
743,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)cc12
744,OCCN(CCO)CCO
745,O=C(O)c1c(I)ccnc1Cl
746,O=C(NCC(O)CNC(=O)C(F)(F)F)C(F)(F)F
747,O=P(O)(O)OC[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O
748,CC(=O)c1ccc(-c2ccc(Br)cc2)cc1
749,O=C(O)c1cccc(O)c1
750,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
